,Ticker,Tipo,Nome,DataCompra,ValorAreaBrutaLocavel,Estado,Cidade,Endereco,GoogleMapsLink,PercentualPartic,PecentualVacancia,PercentualInadimplencia90Dias,PercentualFii,Latitude,Longitude
49,XPIN11,Outros,GAIAAR,,1.0,SP,Jarinu,"Estrada Municipal Alberto Tofanin, km 5,5","https://www.google.com/maps/@-23.0840779,-46.7169866,3a,75y,203.52h,84.01t/data=!3m7!1e1!3m5!1sLt5TLKNR8eQ4FblvNx0Hpg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DLt5TLKNR8eQ4FblvNx0Hpg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D80.09602%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",100.0,0.0,0.0,0.0,-23.0840779,-46.7169866
50,XPIN11,Outros,GAIAAR,,1.0,SP,Jarinu,"Estrada Municipal Alberto Tofanin, km 5,5","https://www.google.com/maps/@-23.0840779,-46.7169866,3a,75y,203.52h,84.01t/data=!3m7!1e1!3m5!1sLt5TLKNR8eQ4FblvNx0Hpg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DLt5TLKNR8eQ4FblvNx0Hpg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D80.09602%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",100.0,0.0,0.0,0.0,-23.0840779,-46.7169866
51,XPIN11,Centro Logístico,JNDI,,1856.0,SP,Atibaia,"Rod Dom Pedro I, km 87,5","https://www.google.com/maps/@-23.0436683,-46.675425,3a,75y,56.41h,82.75t/data=!3m6!1e1!3m4!1sGYIC1Wor7TcgwJHVfiu3aQ!2e0!7i16384!8i8192",0.0,0.0,0.0,0.0,-23.0436683,-46.675425
52,XPIN11,Centro Logístico,JNDI,,1856.0,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
53,XPIN11,Centro Logístico,JNDI,,1860.0,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
54,XPIN11,Centro Logístico,JNDI,,1108.63,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
55,XPIN11,Centro Logístico,JNDI,,1715.25,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
56,XPIN11,Centro Logístico,JNDI,,1860.0,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
57,XPIN11,Centro Logístico,JNDI,,2460.0,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
58,XPIN11,Centro Logístico,JNDI,,1108.63,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
59,XPIN11,Centro Logístico,JNDI,,1715.25,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
60,XPIN11,Centro Logístico,JNDI,,1860.0,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
61,XPIN11,Centro Logístico,JNDI,,2460.0,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
62,XPIN11,Centro Logístico,JNDI,,1108.63,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
63,XPIN11,Centro Logístico,JNDI,,1710.0,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
64,XPIN11,Centro Logístico,JNDI,,1860.0,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
65,XPIN11,Centro Logístico,JNDI,,2460.0,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
66,XPIN11,Centro Logístico,JNDI,,1148.39,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
67,XPIN11,Centro Logístico,JNDI,,1860.0,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
68,XPIN11,Centro Logístico,JNDI,,1108.63,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
69,XPIN11,Centro Logístico,JNDI,,1860.0,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
70,XPIN11,Centro Logístico,JNDI,,1148.4,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
71,XPIN11,Centro Logístico,JNDI,,1860.0,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
72,XPIN11,Centro Logístico,JNDI,,1148.4,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
73,XPIN11,Centro Logístico,JNDI,,1860.0,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
74,XPIN11,Centro Logístico,JNDI,,1740.35,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
75,XPIN11,Centro Logístico,JNDI,,1860.0,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
76,XPIN11,Centro Logístico,JNDI,,1108.63,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
77,XPIN11,Centro Logístico,JNDI,,1924.34,SP,Jundiaí,"Rua Kanebo, 175","https://www.google.com/maps/place/R.+Kanebo,+175+-+Distrito+Industrial,+Jundia%C3%AD+-+SP,+13213-090/@-23.1499027,-46.9388507,3a,64y,193.84h,90.54t/data=!3m7!1e1!3m5!1se_JwP14Q5_5NyTpqBZLCNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3De_JwP14Q5_5NyTpqBZLCNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D201.12419%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m8!1m2!2m1!1sRua+Kanebo,+175,+bairro+Distrito+Federal+JNDI-01-11C!3m4!1s0x94cf2f7f2bbf80b3:0xe14507c4e69affc1!8m2!3d-23.1515797!4d-46.9395352",0.0,0.0,0.0,0.0,-23.1499027,-46.9388507
78,XPIN11,Centro Logístico,JNDII,,0.0,SP,Jundiaí,"Rodovia Anhanguera, km 61","https://www.google.com/maps/place/GLP+Jundiai+II/@-23.2434908,-46.8670602,10a,65.7y/data=!3m8!1e2!3m6!1sAF1QipMYecFkdls5_78Q-2CeAAwwrlJzLMuvL_jBD-Q!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMYecFkdls5_78Q-2CeAAwwrlJzLMuvL_jBD-Q%3Dw86-h114-k-no!7i2998!8i3998!4m13!1m7!3m6!1s0x94b82cddd89deac5:0xe4d71733c5f17bd7!2sRod.+Anhanguera,+S%C3%A3o+Paulo!3b1!8m2!3d-23.1845967!4d-46.9088818!3m4!1s0x94cf21ec910ed9b7:0xce65c8cb63a40134!8m2!3d-23.2436478!4d-46.8674469",0.0,0.0,0.0,0.0,-23.2434908,-46.8670602
